client_id	path	sentence
11	mp3/002045.mp3	was ta 'ī nụ biṣ ṣab ri waṣ ṣa lāh , wa in na hā la ka bī ra tun il lā 'a lal khā syi 'īn
11	mp3/002046.mp3	al la żī na ya ẓun nụ na an na hum mu lā qụ rab bi him wa an na hum i lai hi rā ji 'ụn
11	mp3/002052.mp3	ṡum ma 'a fau nā 'ang kum mim ba' di żā li ka la 'al la kum tasy ku rụn
11	mp3/002053.mp3	wa iż ā tai nā mụ sal ki tā ba wal fur qā na la 'al la kum tah ta dụn
11	mp3/002056.mp3	ṡum ma ba 'aṡ nā kum mim ba' di mau ti kum la 'al la kum tasy ku rụn
11	mp3/002066.mp3	fa ja 'al nā hā na kā lal li mā bai na ya dai hā wa mā khal fa hā wa mau 'i ẓa tal lil mut ta qīn
11	mp3/002072.mp3	wa iż qa tal tum naf san fad dā ra' tum fī hā , wall llā hu mukh ri jum mā kun tum tak tu mụn
11	mp3/002077.mp3	a wa lā ya' la mụ na an nall llā ha ya' la mu mā yu sir rụ na wa mā yu' li nụn
11	mp3/002088.mp3	wa qā lụ qu lụ bu nā gulf , bal la 'a na hu mull llā hu bi kuf ri him fa qa lī lam mā yu` mi nụn
11	mp3/002095.mp3	wa lay ya ta man nau hu a ba dam bi mā qad da mat ai dī him , wall llā hu 'a lī mum biẓ ẓā li mīn
11	mp3/002099.mp3	wa la qad an zal nā i lai ka ā yā tim bay yi nāt , wa mā yak fu ru bi hā il lal fā si qụn
11	mp3/002100.mp3	a wa kul la mā 'ā ha dụ 'ah dan na ba ża hụ fa rī qum min hum , bal ak ṡa ru hum lā yu` mi nụn
11	mp3/002117.mp3	ba dī 'us sa mā wā ti wal arḍ , wa i żā qa ḍā am ran fa in na mā ya qụ lu la hụ kun fa ya kụn
11	mp3/002119.mp3	in nā ar sal nā ka bil ḥaq qi ba syī raw wa na żī raw wa lā tus `a lu 'an aṣ ḥā bil ja ḥīm
11	mp3/002131.mp3	iż qā la la hụ rab bu hū as lim qā la as lam tu li rab bil 'ā la mīn
11	mp3/002138.mp3	ṣib ga tall llāh , wa man aḥ sa nu mi nall llā hi ṣib ga taw wa naḥ nu la hụ 'ā bi dụn
11	mp3/002147.mp3	al ḥaq qu mir rab bi ka fa lā ta kụ nan na mi nal mum ta rīn
11	mp3/002152.mp3	faż ku rụ nī aż kur kum wasy ku rụ lī wa lā tak fu rụn
11	mp3/002157.mp3	u lā `i ka 'a lai him ṣa la wā tum mir rab bi him wa raḥ mah , wa u lā `i ka hu mul muh ta dụn
11	mp3/002162.mp3	khā li dī na fī hā , lā yu khaf fa fu 'an hu mul 'a żā bu wa lā hum yun ẓa rụn
11	mp3/002163.mp3	wa i lā hu kum i lā huw wā ḥid , lā i lā ha il lā hu war raḥ mā nur ra ḥīm
11	mp3/002179.mp3	wa la kum fil qi ṣā ṣi ḥa yā tuy yā u lil al bā bi la 'al la kum tat ta qụn
11	mp3/002192.mp3	fa i nin ta hau fa in nall llā ha ga fụ rur ra ḥīm
11	mp3/002202.mp3	u lā `i ka la hum na ṣī bum mim mā ka sa bụ , wall llā hu sa rī 'ul ḥi sāb
11	mp3/002227.mp3	wa in 'a za muṭ ṭa lā qa fa in nall llā ha sa mī 'un 'a līm
11	mp3/002238.mp3	ḥā fi ẓụ 'a laṣ ṣa la wā ti waṣ ṣa lā til wus ṭā wa qụ mụ lil lā hi qā ni tīn
11	mp3/002241.mp3	wa lil mu ṭal la qā ti ma tā 'um bil ma' rụf , ḥaq qan 'a lal mut ta qīn
11	mp3/002242.mp3	ka żā li ka yu bay yi null llā hu la kum ā yā ti hī la 'al la kum ta' qi lụn
11	mp3/002244.mp3	wa qā ti lụ fī sa bī lil lā hi wa' la mū an nall llā ha sa mī 'un 'a līm
11	mp3/002252.mp3	til ka ā yā tull llā hi nat lụ hā 'a lai ka bil ḥaqq , wa in na ka la mi nal mur sa līn
11	mp3/002276.mp3	yam ḥa qull llā hur ri bā wa yur biṣ ṣa da qāt , wall llā hu lā yu ḥib bu kul la kaf fā rin a ṡīm
11	mp3/003001.mp3	a lif lām mīm
11	mp3/003002.mp3	all llā hu lā i lā ha il lā hu wal ḥay yul qay yụm
11	mp3/003005.mp3	in nall llā ha lā yakh fā 'a lai hi syai `un fil ar ḍi wa lā fis sa mā`
11	mp3/003012.mp3	qul lil la żī na ka fa rụ sa tug la bụ na wa tuḥ sya rụ na i lā ja han nam , wa bi` sal mi hād
11	mp3/003032.mp3	qul a ṭī 'ull llā ha war ra sụl , fa in ta wal lau fa in nall llā ha lā yu ḥib bul kā fi rīn
11	mp3/003034.mp3	żur riy ya tam ba' ḍu hā mim ba'ḍ , wall llā hu sa mī 'un 'a līm
11	mp3/003043.mp3	yā mar ya muq nu tī li rab bi ki was ju dī war ka 'ī ma 'ar rā ki 'īn
11	mp3/003046.mp3	wa yu kal li mun nā sa fil mah di wa kah law wa mi naṣ ṣā li ḥīn
11	mp3/003048.mp3	wa yu 'al li mu hul ki tā ba wal ḥik ma ta wat tau rā ta wal in jīl
11	mp3/003051.mp3	in nall llā ha rab bī wa rab bu kum fa' bu dụh , hā żā ṣi rā ṭum mus ta qīm
11	mp3/003053.mp3	rab ba nā ā man nā bi mā an zal ta wat ta ba' nar ra sụ la fak tub nā ma 'asy syā hi dīn
11	mp3/003054.mp3	wa ma ka rụ wa ma ka rall llāh , wall llā hu khai rul mā ki rīn
11	mp3/003058.mp3	żā li ka nat lụ hu 'a lai ka mi nal ā yā ti waż żik ril ḥa kīm
11	mp3/003060.mp3	al ḥaq qu mir rab bi ka fa lā ta kum mi nal mum ta rīn
11	mp3/003063.mp3	fa in ta wal lau fa in nall llā ha 'a lī mum bil muf si dīn
11	mp3/003070.mp3	yā ah lal ki tā bi li ma tak fu rụ na bi `ā yā til lā hi wa an tum tasy ha dụn
11	mp3/003074.mp3	yakh taṣ ṣu bi raḥ ma ti hī may ya syā` , wall llā hu żul faḍ lil 'a ẓīm
11	mp3/003076.mp3	ba lā man au fā bi 'ah di hī wat ta qā fa in nall llā ha yu ḥib bul mut ta qīn
11	mp3/003082.mp3	fa man ta wal lā ba' da żā li ka fa u lā `i ka hu mul fā si qụn
11	mp3/003088.mp3	khā li dī na fī hā , lā yu khaf fa fu 'an hu mul 'a żā bu wa lā hum yun ẓa rụn
11	mp3/003089.mp3	il lal la żī na tā bụ mim ba' di żā li ka wa aṣ la ḥụ , fa in nall llā ha ga fụ rur ra ḥīm
11	mp3/003094.mp3	fa ma nif ta rā 'a lall llā hil ka żi ba mim ba' di żā li ka fa u lā `i ka hu muẓ ẓā li mụn
11	mp3/003095.mp3	qul ṣa da qall llāh , fat ta bi 'ụ mil la ta ib rā hī ma ḥa nī fā , wa mā kā na mi nal musy ri kīn
11	mp3/003096.mp3	in na aw wa la bai tiw wu ḍi 'a lin nā si lal la żī bi bak ka ta mu bā ra kaw wa hu dal lil 'ā la mīn
11	mp3/003107.mp3	wa am mal la żī nab yaḍ ḍat wu jụ hu hum fa fī raḥ ma til lāh , hum fī hā khā li dụn
11	mp3/003109.mp3	wa lil lā hi mā fis sa mā wā ti wa mā fil arḍ , wa i lall llā hi tur ja 'ul u mụr
11	mp3/003115.mp3	wa mā yaf 'a lụ min khai rin fa lay yuk fa rụh , wall llā hu 'a lī mum bil mut ta qīn
11	mp3/003127.mp3	li yaq ṭa 'a ṭa ra fam mi nal la żī na ka fa rū au yak bi ta hum fa yang qa li bụ khā `i bīn
11	mp3/003131.mp3	wat ta qun nā ral la tī u 'id dat lil kā fi rīn
11	mp3/003132.mp3	wa a ṭī 'ull llā ha war ra sụ la la 'al la kum tur ḥa mụn
11	mp3/003138.mp3	hā żā ba yā nul lin nā si wa hu daw wa mau 'i ẓa tul lil mut ta qīn
11	mp3/003139.mp3	wa lā ta hi nụ wa lā taḥ za nụ wa an tu mul a' lau na ing kun tum mu` mi nīn
11	mp3/003141.mp3	wa li yu maḥ ḥi ṣall llā hul la żī na ā ma nụ wa yam ḥa qal kā fi rīn
11	mp3/003150.mp3	ba lil lā hu mau lā kum , wa hu wa khai run nā ṣi rīn
11	mp3/003158.mp3	wa la `im mut tum au qu til tum la `i lall llā hi tuḥ sya rụn
11	mp3/003163.mp3	hum da ra jā tun 'in dall llāh , wall llā hu ba ṣī rum bi mā ya' ma lụn
11	mp3/003166.mp3	wa mā a ṣā ba kum yau mal ta qal jam 'ā ni fa bi `iż nil lā hi wa li ya' la mal mu` mi nīn
11	mp3/003182.mp3	żā li ka bi mā qad da mat ai dī kum wa an nall llā ha lai sa bi ẓal lā mil lil 'a bīd
11	mp3/003189.mp3	wa lil lā hi mul kus sa mā wā ti wal arḍ , wall llā hu 'a lā kul li syai `ing qa dīr
11	mp3/003192.mp3	rab ba nā in na ka man tud khi lin nā ra fa qad akh zai tah , wa mā liẓ ẓā li mī na min an ṣār
11	mp3/003196.mp3	lā ya gur ran na ka ta qal lu bul la żī na ka fa rụ fil bi lād
11	mp3/003197.mp3	ma tā 'ung qa līl , ṡum ma ma` wā hum ja han nam , wa bi` sal mi hād
11	mp3/004028.mp3	yu rī dull llā hu ay yu khaf fi fa 'ang kum , wa khu li qal in sā nu ḍa 'ī fā
11	mp3/004041.mp3	fa kai fa i żā ji` nā ming kul li um ma tim bi sya hī diw wa ji` nā bi ka 'a lā hā `u lā `i sya hī dā
11	mp3/004045.mp3	wall llā hu a' la mu bi `a' dā `i kum , wa ka fā bil lā hi wa liy yaw wa ka fā bil lā hi na ṣī rā
11	mp3/004050.mp3	un ẓur kai fa yaf ta rụ na 'a lall llā hil ka żib , wa ka fā bi hī iṡ mam mu bī nā
11	mp3/004052.mp3	u lā `i kal la żī na la 'a na hu mull llāh , wa may yal 'a nil lā hu fa lan ta ji da la hụ na ṣī rā
11	mp3/004053.mp3	am la hum na ṣī bum mi nal mul ki fa i żal lā yu` tụ nan nā sa na qī rā
11	mp3/004055.mp3	fa min hum man ā ma na bi hī wa min hum man ṣad da 'an h , wa ka fā bi ja han na ma sa 'ī rā
11	mp3/004067.mp3	wa i żal la `ā tai nā hum mil la dun nā aj ran 'a ẓī mā
11	mp3/004068.mp3	wa la ha dai nā hum ṣi rā ṭam mus ta qī mā
11	mp3/004070.mp3	żā li kal faḍ lu mi nall llāh , wa ka fā bil lā hi 'a lī mā
11	mp3/004071.mp3	yā ay yu hal la żī na ā ma nụ khu żụ ḥiż ra kum fan fi rụ ṡu bā tin a win fi rụ ja mī 'ā
11	mp3/004096.mp3	da ra jā tim min hu wa mag fi ra taw wa raḥ mah , wa kā nall llā hu ga fụ rar ra ḥī mā
11	mp3/004099.mp3	fa u lā `i ka 'a sall llā hu ay ya' fu wa 'an hum , wa kā nall llā hu 'a fuw wan ga fụ rā
11	mp3/004106.mp3	was tag fi ril lāh , in nall llā ha kā na ga fụ rar ra ḥī mā
11	mp3/004111.mp3	wa may yak sib iṡ man fa in na mā yak si bu hụ 'a lā naf sih , wa kā nall llā hu 'a lī man ḥa kī mā
11	mp3/004117.mp3	iy yad 'ụ na min dụ ni hī il lā i nā ṡā , wa iy yad 'ụ na il lā syai ṭā nam ma rī dā
11	mp3/004118.mp3	la 'a na hull llāh , wa qā la la `at ta khi żan na min 'i bā di ka na ṣī bam maf rụ ḍā
11	mp3/004120.mp3	ya 'i du hum wa yu man nī him , wa mā ya 'i du hu musy syai ṭā nu il lā gu rụ rā
11	mp3/004121.mp3	u lā `i ka ma` wā hum ja han na mu wa lā ya ji dụ na 'an hā ma hī ṣā
11	mp3/004126.mp3	wa lil lā hi mā fis sa mā wā ti wa mā fil arḍ , wa kā nall llā hu bi kul li syai `im mu ḥī ṭā
11	mp3/004130.mp3	wa iy ya ta far ra qā yug nil lā hu kul lam min sa 'a tih , wa kā nall llā hu wā si 'an ḥa kī mā
11	mp3/004132.mp3	wa lil lā hi mā fis sa mā wā ti wa mā fil arḍ , wa ka fā bil lā hi wa kī lā
11	mp3/004138.mp3	basy syi ril mu nā fi qī na bi `an na la hum 'a żā ban a lī mā
11	mp3/004145.mp3	in nal mu nā fi qī na fid dar kil as fa li mi nan nār , wa lan ta ji da la hum na ṣī rā
11	mp3/004151.mp3	u lā `i ka hu mul kā fi rụ na ḥaq qā , wa a' tad nā lil kā fi rī na 'a żā bam mu hī nā
11	mp3/004156.mp3	wa bi kuf ri him wa qau li him 'a lā mar ya ma buh tā nan 'a ẓī mā
11	mp3/004158.mp3	bal ra fa 'a hull llā hu i laīh , wa kā nall llā hu 'a zī zan ḥa kī mā
11	mp3/004167.mp3	in nal la żī na ka fa rụ wa ṣad dụ 'an sa bī lil lā hi qad ḍal lụ ḍa lā lam ba 'ī dā
11	mp3/004169.mp3	il lā ṭa rī qa ja han na ma khā li dī na fī hā a ba dā , wa kā na żā li ka 'a lall llā hi ya sī rā
11	mp3/005009.mp3	wa 'a dall llā hul la żī na ā ma nụ wa 'a mi luṣ ṣā li ḥā ti la hum mag fi ra tuw wa aj run 'a ẓīm
11	mp3/005010.mp3	wal la żī na ka fa rụ wa każ ża bụ bi `ā yā ti nā u lā `i ka aṣ ḥā bul ja ḥīm
11	mp3/005030.mp3	fa ṭaw wa 'at la hụ naf su hụ qat la a khī hi fa qa ta la hụ fa aṣ ba ḥa mi nal khā si rīn
11	mp3/005074.mp3	a fa lā ya tụ bụ na i lall llā hi wa yas tag fi rụ nah , wall llā hu ga fụ rur ra ḥīm
11	mp3/005079.mp3	kā nụ lā ya ta nā hau na 'am mung ka rin fa 'a lụh , la bi` sa mā kā nụ yaf 'a lụn
11	mp3/005086.mp3	wal la żī na ka fa rụ wa każ ża bụ bi `ā yā ti nā u lā `i ka aṣ ḥā bul ja ḥīm
11	mp3/005098.mp3	i' la mū an nall llā ha sya dī dul 'i qā bi wa an nall llā ha ga fụ rur ra ḥīm
11	mp3/005099.mp3	mā 'a lar ra sụ li il lal ba lāg , wall llā hu ya' la mu mā tub dụ na wa mā tak tu mụn
11	mp3/005102.mp3	qad sa `a la hā qau mum ming qab li kum ṡum ma aṣ ba ḥụ bi hā kā fi rīn
11	mp3/005120.mp3	lil lā hi mul kus sa mā wā ti wal ar ḍi wa mā fī hinn , wa hu wa 'a lā kul li syai `ing qa dīr
11	mp3/006004.mp3	wa mā ta` tī him min ā ya tim min ā yā ti rab bi him il lā kā nụ 'an hā mu' ri ḍīn
11	mp3/006009.mp3	wa lau ja 'al nā hu ma la kal la ja 'al nā hu ra ju law wa la la bas nā 'a lai him mā yal bi sụn
11	mp3/006011.mp3	qul sī rụ fil ar ḍi ṡum man ẓu rụ kai fa kā na 'ā qi ba tul mu każ żi bīn
11	mp3/006013.mp3	wa la hụ mā sa ka na fil lai li wan na hār , wa hu was sa mī 'ul 'a līm
11	mp3/006015.mp3	qul in nī a khā fu in 'a ṣai tu rab bī 'a żā ba yau min 'a ẓīm
11	mp3/006016.mp3	may yuṣ raf 'an hu yau ma `i żin fa qad ra ḥi mah , wa żā li kal fau zul mu bīn
11	mp3/006018.mp3	wa hu wal qā hi ru fau qa 'i bā dih , wa hu wal ḥa kī mul kha bīr
11	mp3/006023.mp3	ṡum ma lam ta kun fit na tu hum il lā ang qā lụ wall llā hi rab bi nā mā kun nā musy ri kīn
11	mp3/006024.mp3	un ẓur kai fa ka ża bụ 'a lā an fu si him wa ḍal la 'an hum mā kā nụ yaf ta rụn
11	mp3/006029.mp3	wa qā lū in hi ya il lā ḥa yā tu nad dun yā wa mā naḥ nu bi mab 'ụ ṡīn
11	mp3/006045.mp3	fa qu ṭi 'a dā bi rul qau mil la żī na ẓa la mụ , wal ḥam du lil lā hi rab bil 'ā la mīn
11	mp3/006049.mp3	wal la żī na każ ża bụ bi `ā yā ti nā ya mas su hu mul 'a żā bu bi mā kā nụ yaf su qụn
11	mp3/006055.mp3	wa ka żā li ka nu faṣ ṣi lul ā yā ti wa li tas ta bī na sa bī lul muj ri mīn
11	mp3/006064.mp3	qu lil lā hu yu naj jī kum min hā wa ming kul li kar bin ṡum ma an tum tusy ri kụn
11	mp3/006066.mp3	wa każ ża ba bi hī qau mu ka wa hu wal ḥaqq , qul las tu 'a lai kum bi wa kīl
11	mp3/006067.mp3	li kul li na ba `im mus ta qar ruw wa sau fa ta' la mụn
11	mp3/006072.mp3	wa an a qī muṣ ṣa lā ta wat ta qụh , wa hu wal la żī i lai hi tuḥ sya rụn
11	mp3/006085.mp3	wa za ka riy yā wa yaḥ yā wa 'ī sā wa il yās , kul lum mi naṣ ṣā li ḥīn
11	mp3/006086.mp3	wa is mā 'ī la wal ya sa 'a wa yụ nu sa wa lụ ṭā , wa kul lan faḍ ḍal nā 'a lal 'ā la mīn
11	mp3/006103.mp3	lā tud ri ku hul ab ṣā ru wa hu wa yud ri kul ab ṣār , wa hu wal la ṭī ful kha bīr
11	mp3/006105.mp3	wa ka żā li ka nu ṣar ri ful ā yā ti wa li ya qụ lụ da ras ta wa li nu bay yi na hụ li qau miy ya' la mụn
11	mp3/006117.mp3	in na rab ba ka hu wa a' la mu may ya ḍil lu 'an sa bī lih , wa hu wa a' la mu bil muh ta dīn
11	mp3/006118.mp3	fa ku lụ mim mā żu ki ras mull llā hi 'a lai hi ing kun tum bi `ā yā ti hī mu` mi nīn
11	mp3/006126.mp3	wa hā żā ṣi rā ṭu rab bi ka mus ta qī mā , qad faṣ ṣal nal ā yā ti li qau miy yaż żak ka rụn
11	mp3/006127.mp3	la hum dā rus sa lā mi 'in da rab bi him wa hu wa wa liy yu hum bi mā kā nụ ya' ma lụn
11	mp3/006129.mp3	wa ka żā li ka nu wal lī ba' ḍaẓ ẓā li mī na ba' ḍam bi mā kā nụ yak si bụn
11	mp3/006131.mp3	żā li ka al lam ya kur rab bu ka muh li kal qu rā bi ẓul miw wa ah lu hā gā fi lụn
11	mp3/006132.mp3	wa li kul lin da ra jā tum mim mā 'a mi lụ , wa mā rab bu ka bi gā fi lin 'am mā ya' ma lụn
11	mp3/006134.mp3	in na mā tụ 'a dụ na la `ā tiw wa mā an tum bi mu' ji zīn
11	mp3/006149.mp3	qul fa lil lā hil ḥuj ja tul bā li gah , fa lau syā `a la ha dā kum aj ma 'īn
11	mp3/006155.mp3	wa hā żā ki tā bun an zal nā hu mu bā ra kun fat ta bi 'ụ hu wat ta qụ la 'al la kum tur ḥa mụn
11	mp3/006162.mp3	qul in na ṣa lā tī wa nu su kī wa maḥ yā ya wa ma mā tī lil lā hi rab bil 'ā la mīn
11	mp3/006163.mp3	lā sya rī ka lah , wa bi żā li ka u mir tu wa a na aw wa lul mus li mīn
11	mp3/007001.mp3	a lif lām mīm shād
11	mp3/007004.mp3	wa kam ming qar ya tin ah lak nā hā fa jā `a hā ba` su nā ba yā tan au hum qā `i lụn
11	mp3/007005.mp3	fa mā kā na da' wā hum iż jā `a hum ba` su nā il lā ang qā lū in nā kun nā ẓā li mīn
11	mp3/007006.mp3	fa la nas `a lan nal la żī na ur si la i lai him wa la nas `a lan nal mur sa līn
11	mp3/007007.mp3	fa la na quṣ ṣan na 'a lai him bi 'il miw wa mā kun nā gā `i bīn
11	mp3/007014.mp3	qā la an ẓir nī i lā yau mi yub 'a ṡụn
11	mp3/007015.mp3	qā la in na ka mi nal mun ẓa rīn
11	mp3/007016.mp3	qā la fa bi mā ag wai ta nī la `aq 'u dan na la hum ṣi rā ṭa kal mus ta qīm
11	mp3/007021.mp3	wa qā sa ma hu mā in nī la ku mā la mi nan nā ṣi ḥīn
11	mp3/007025.mp3	qā la fī hā taḥ yau na wa fī hā ta mụ tụ na wa min hā tukh ra jụn
11	mp3/007041.mp3	la hum min ja han na ma mi hā duw wa min fau qi him ga wāsy , wa ka żā li ka naj ziẓ ẓā li mīn
11	mp3/007052.mp3	wa la qad ji` nā hum bi ki tā bin faṣ ṣal nā hu 'a lā 'il min hu daw wa raḥ ma tal li qau miy yu` mi nụn
11	mp3/007055.mp3	ud 'ụ rab ba kum ta ḍar ru 'aw wa khuf yah , in na hụ lā yu ḥib bul mu' ta dīn
11	mp3/007060.mp3	qā lal ma la `u ming qau mi hī in nā la na rā ka fī ḍa lā lim mu bīn
11	mp3/007061.mp3	qā la yā qau mi lai sa bī ḍa lā la tuw wa lā kin nī ra sụ lum mir rab bil 'ā la mīn
11	mp3/007062.mp3	u bal li gu kum ri sā lā ti rab bī wa an ṣa ḥu la kum wa a' la mu mi nall llā hi mā lā ta' la mụn
11	mp3/007067.mp3	qā la yā qau mi lai sa bī sa fā ha tuw wa lā kin nī ra sụ lum mir rab bil 'ā la mīn
11	mp3/007068.mp3	u bal li gu kum ri sā lā ti rab bī wa a na la kum nā ṣi ḥun a mīn
11	mp3/007076.mp3	qā lal la żī nas tak ba rū in nā bil la żī ā man tum bi hī kā fi rụn
11	mp3/007078.mp3	fa a kha żat hu mur raj fa tu fa aṣ ba ḥụ fī dā ri him jā ṡi mīn
11	mp3/007083.mp3	fa an jai nā hu wa ah la hū il lam ra `a ta hụ kā nat mi nal gā bi rīn
11	mp3/007084.mp3	wa am ṭar nā 'a lai him ma ṭa rā , fan ẓur kai fa kā na 'ā qi ba tul muj ri mīn
11	mp3/007091.mp3	fa a kha żat hu mur raj fa tu fa aṣ ba ḥụ fī dā ri him jā ṡi mīn
11	mp3/007097.mp3	a fa a mi na ah lul qu rā ay ya` ti ya hum ba` su nā ba yā taw wa hum nā `i mụn
11	mp3/007098.mp3	a wa a mi na ah lul qu rā ay ya` ti ya hum ba` su nā ḍu ḥaw wa hum yal 'a bụn
11	mp3/007099.mp3	a fa a mi nụ mak rall llāh , fa lā ya` ma nu mak rall llā hi il lal qau mul khā si rụn
11	mp3/007102.mp3	wa mā wa jad nā li `ak ṡa ri him min 'ahd , wa iw wa jad nā ak ṡa ra hum la fā si qīn
11	mp3/007104.mp3	wa qā la mụ sā yā fir 'au nu in nī ra sụ lum mir rab bil 'ā la mīn
11	mp3/007106.mp3	qā la ing kun ta ji` ta bi `ā ya tin fa` ti bi hā ing kun ta mi naṣ ṣā di qīn
11	mp3/007107.mp3	fa al qā 'a ṣā hu fa i żā hi ya ṡu' bā num mu bīn
11	mp3/007108.mp3	wa na za 'a ya da hụ fa i żā hi ya bai ḍā `u lin nā ẓi rīn
11	mp3/007109.mp3	qā lal ma la `u ming qau mi fir 'au na in na hā żā la sā ḥi run 'a līm
11	mp3/007110.mp3	yu rī du ay yukh ri ja kum min ar ḍi kum , fa mā żā ta` mu rụn
11	mp3/007111.mp3	qā lū ar jih wa a khā hu wa ar sil fil ma dā `i ni ḥā syi rīn
11	mp3/007112.mp3	ya` tụ ka bi kul li sā ḥi rin 'a līm
11	mp3/007113.mp3	wa jā `as sa ḥa ra tu fir 'au na qā lū in na la nā la `aj ran ing kun nā naḥ nul gā li bīn
11	mp3/007114.mp3	qā la na 'am wa in na kum la mi nal mu qar ra bīn
11	mp3/007115.mp3	qā lụ yā mụ sā im mā an tul qi ya wa im mā an na kụ na naḥ nul mul qīn
11	mp3/007117.mp3	wa au ḥai nā i lā mụ sā an al qi 'a ṣāk , fa i żā hi ya tal qa fu mā ya` fi kụn
11	mp3/007118.mp3	fa wa qa 'al ḥaq qu wa ba ṭa la mā kā nụ ya' ma lụn
11	mp3/007119.mp3	fa gu li bụ hu nā li ka wang qa la bụ ṣā gi rīn
11	mp3/007120.mp3	wa ul qi yas sa ḥa ra tu sā ji dīn
11	mp3/007121.mp3	qā lū ā man nā bi rab bil 'ā la mīn
11	mp3/007122.mp3	rab bi mụ sā wa hā rụn
11	mp3/007124.mp3	la `u qaṭ ṭi 'an na ai di ya kum wa ar ju la kum min khi lā fin ṡum ma la `u ṣal li ban na kum aj ma 'īn
11	mp3/007125.mp3	qā lū in nā i lā rab bi nā mung qa li bụn
11	mp3/007132.mp3	wa qā lụ mah mā ta` ti nā bi hī min ā ya til li tas ḥa ra nā bi hā fa mā naḥ nu la ka bi mu` mi nīn
11	mp3/007135.mp3	fa lam mā ka syaf nā 'an hu mur rij za i lā a ja lin hum bā li gụ hu i żā hum yang ku ṡụn
11	mp3/007139.mp3	in na hā `u lā `i mu tab ba rum mā hum fī hi wa bā ṭi lum mā kā nụ ya' ma lụn
11	mp3/007140.mp3	qā la a gai rall llā hi ab gī kum i lā haw wa hu wa faḍ ḍa la kum 'a lal 'ā la mīn
11	mp3/007159.mp3	wa ming qau mi mụ sā um ma tuy yah dụ na bil ḥaq qi wa bi hī ya' di lụn
11	mp3/007166.mp3	fa lam mā 'a tau 'am mā nu hụ 'an hu qul nā la hum kụ nụ qi ra da tan khā si `īn
11	mp3/007174.mp3	wa ka żā li ka nu faṣ ṣi lul ā yā ti wa la 'al la hum yar ji 'ụn
11	mp3/007177.mp3	sā `a ma ṡa la nil qau mul la żī na każ ża bụ bi `ā yā ti nā wa an fu sa hum kā nụ yaẓ li mụn
11	mp3/007178.mp3	may yah dil lā hu fa hu wal muh ta dī , wa may yuḍ lil fa u lā `i ka hu mul khā si rụn
11	mp3/007181.mp3	wa mim man kha laq nā um ma tuy yah dụ na bil ḥaq qi wa bi hī ya' di lụn
11	mp3/007182.mp3	wal la żī na każ ża bụ bi `ā yā ti nā sa nas tad ri ju hum min ḥai ṡu lā ya' la mụn
11	mp3/007183.mp3	wa um lī la hum , in na kai dī ma tīn
11	mp3/007184.mp3	a wa lam ya ta fak ka rụ mā bi ṣā ḥi bi him min jin nah , in hu wa il lā na żī rum mu bīn
11	mp3/007186.mp3	may yuḍ li lil lā hu fa lā hā di ya la hụ wa ya ża ru hum fī ṭug yā ni him ya' ma hụn
11	mp3/007191.mp3	a yusy ri kụ na mā lā yakh lu qu syai `aw wa hum yukh la qụn
11	mp3/007192.mp3	wa lā yas ta ṭī 'ụ na la hum naṣ raw wa lā an fu sa hum yan ṣu rụn
11	mp3/007196.mp3	in na wa liy yi yall llā hul la żī naz za lal ki tā ba wa hu wa ya ta wal laṣ ṣā li ḥīn
